Date,Country,Confirmed,Deaths,Lat,Long,Recovered,max,max,max,median,median,median,min,min,min,Currency/USD
,,covid-19,covid-19,covid-19,covid-19,covid-19,aqi,pm10,pm25,aqi,pm10,pm25,aqi,pm10,pm25,forex
2020-02-23,Philippines,3.0,1.0,13.0,122.0,1.0,0.0,64.33333333333333,0.0,0.0,28.0,0.0,0.0,3.3333333333333335,0.0,
2020-02-23,Singapore,89.0,0.0,1.2833,103.8333,51.0,0.0,41.0,78.0,0.0,33.0,46.0,0.0,19.0,13.0,
2020-02-23,Thailand,35.0,0.0,15.0,101.0,21.0,0.0,129.57142857142858,216.85714285714286,0.0,64.42857142857143,134.71428571428572,0.0,40.0,71.42857142857143,
2020-02-24,China,77241.0,2595.0,36.279707,102.773317,25015.0,181.0,104.74509803921569,169.54901960784315,111.25,58.01960784313726,114.19607843137256,62.0,32.6078431372549,62.19607843137255,
2020-02-24,Indonesia,0.0,0.0,-0.7893,113.9213,0.0,0.0,34.0,120.0,0.0,18.0,59.0,0.0,9.0,2.0,13771.5
2020-02-24,Malaysia,22.0,0.0,2.5,112.5,18.0,53.30769230769231,0.0,0.0,41.23076923076923,0.0,0.0,32.69230769230769,0.0,0.0,4.1866
2020-02-24,Philippines,3.0,1.0,13.0,122.0,1.0,0.0,88.33333333333333,0.0,0.0,21.333333333333332,0.0,0.0,2.0,0.0,50.752
2020-02-24,Singapore,89.0,0.0,1.2833,103.8333,51.0,0.0,38.0,72.0,0.0,28.0,46.0,0.0,19.0,9.0,1.4018
2020-02-24,Thailand,35.0,0.0,15.0,101.0,21.0,0.0,143.28571428571428,232.85714285714286,0.0,73.71428571428571,154.85714285714286,0.0,50.857142857142854,103.71428571428571,31.682
2020-02-25,China,77754.0,2665.0,36.279707,102.773317,27676.0,139.75,100.3529411764706,184.49019607843138,86.5,55.09803921568628,116.49019607843137,54.5,25.392156862745097,55.372549019607845,
2020-02-25,Indonesia,0.0,0.0,-0.7893,113.9213,0.0,0.0,41.0,157.0,0.0,19.0,74.0,0.0,1.0,17.0,13879.9004
2020-02-25,Malaysia,22.0,0.0,2.5,112.5,18.0,58.84615384615385,0.0,0.0,49.53846153846154,0.0,0.0,38.30769230769231,0.0,0.0,4.2225
2020-02-25,Philippines,3.0,1.0,13.0,122.0,1.0,0.0,48.666666666666664,0.0,0.0,14.0,0.0,0.0,1.3333333333333333,0.0,50.9224
2020-02-25,Singapore,91.0,0.0,1.2833,103.8333,53.0,0.0,47.0,78.0,0.0,33.0,50.0,0.0,21.0,9.0,1.3987
2020-02-25,Thailand,37.0,0.0,15.0,101.0,22.0,0.0,128.71428571428572,208.71428571428572,0.0,70.57142857142857,154.85714285714286,0.0,38.42857142857143,79.85714285714286,31.65
2020-02-26,China,78166.0,2717.0,36.279707,102.773317,30084.0,118.25,86.66666666666667,170.98039215686273,54.5,48.372549019607845,103.62745098039215,31.75,21.254901960784313,46.31372549019608,
2020-02-26,Indonesia,0.0,0.0,-0.7893,113.9213,0.0,0.0,59.0,174.0,0.0,27.0,78.0,0.0,19.0,3.0,14056.5
2020-02-26,Malaysia,22.0,0.0,2.5,112.5,18.0,61.30769230769231,0.0,0.0,50.84615384615385,0.0,0.0,42.46153846153846,0.0,0.0,4.232
2020-02-26,Philippines,3.0,1.0,13.0,122.0,1.0,0.0,70.66666666666667,0.0,0.0,22.0,0.0,0.0,2.3333333333333335,0.0,51.15
2020-02-26,Singapore,93.0,0.0,1.2833,103.8333,62.0,0.0,42.0,72.0,0.0,29.0,42.0,0.0,18.0,13.0,1.3984
2020-02-26,Thailand,40.0,0.0,15.0,101.0,22.0,0.0,93.42857142857143,171.42857142857142,0.0,60.0,127.14285714285714,0.0,38.0,76.85714285714286,31.73
2020-02-27,China,78600.0,2746.0,36.279707,102.773317,32930.0,121.0,76.56862745098039,156.94117647058823,42.75,43.11764705882353,95.92156862745098,25.25,20.84313725490196,44.72549019607843,
2020-02-27,Indonesia,0.0,0.0,-0.7893,113.9213,0.0,0.0,0.0,162.0,0.0,0.0,85.0,0.0,0.0,42.0,13931.0
2020-02-27,Malaysia,23.0,0.0,2.5,112.5,18.0,56.92307692307692,0.0,0.0,48.53846153846154,0.0,0.0,40.69230769230769,0.0,0.0,4.2226
2020-02-27,Philippines,3.0,1.0,13.0,122.0,1.0,0.0,57.0,0.0,0.0,15.0,0.0,0.0,2.0,0.0,51.13
2020-02-27,Singapore,93.0,0.0,1.2833,103.8333,62.0,0.0,33.0,82.0,0.0,25.0,38.0,0.0,16.0,5.0,1.3974
2020-02-27,Thailand,40.0,0.0,15.0,101.0,22.0,0.0,132.85714285714286,210.71428571428572,0.0,59.142857142857146,121.71428571428571,0.0,33.57142857142857,64.28571428571429,31.84
2020-02-28,China,78928.0,2790.0,36.279707,102.773317,36329.0,0.0,74.63461538461539,153.92307692307693,0.0,40.07692307692308,94.38461538461539,0.0,18.557692307692307,46.75,
2020-02-28,Indonesia,0.0,0.0,-0.7893,113.9213,0.0,0.0,0.0,158.0,0.0,0.0,78.0,0.0,0.0,12.0,14316.0
2020-02-28,Malaysia,23.0,0.0,2.5,112.5,18.0,54.92307692307692,0.0,0.0,45.46153846153846,0.0,0.0,39.30769230769231,0.0,0.0,4.2085
2020-02-28,Philippines,3.0,1.0,13.0,122.0,1.0,0.0,68.0,0.0,0.0,21.333333333333332,0.0,0.0,2.3333333333333335,0.0,50.95
2020-02-28,Singapore,93.0,0.0,1.2833,103.8333,62.0,0.0,38.0,97.0,0.0,27.0,38.0,0.0,16.0,9.0,1.3947
2020-02-28,Thailand,41.0,0.0,15.0,101.0,28.0,0.0,203.57142857142858,168.14285714285714,0.0,53.714285714285715,107.57142857142857,0.0,29.714285714285715,68.57142857142857,31.65
2020-02-29,China,79356.0,2837.0,36.279707,102.773317,39320.0,139.25,79.6470588235294,152.15686274509804,116.75,42.21568627450981,95.74509803921569,47.0,18.92156862745098,42.68627450980392,
2020-02-29,Indonesia,0.0,0.0,-0.7893,113.9213,0.0,0.0,0.0,164.0,0.0,0.0,117.0,0.0,0.0,46.0,
2020-02-29,Malaysia,25.0,0.0,2.5,112.5,18.0,56.30769230769231,0.0,0.0,46.92307692307692,0.0,0.0,39.30769230769231,0.0,0.0,
2020-02-29,Philippines,3.0,1.0,13.0,122.0,1.0,0.0,70.66666666666667,0.0,0.0,19.333333333333332,0.0,0.0,2.6666666666666665,0.0,
2020-02-29,Singapore,102.0,0.0,1.2833,103.8333,72.0,0.0,38.0,74.0,0.0,27.0,46.0,0.0,16.0,9.0,
2020-02-29,Thailand,42.0,0.0,15.0,101.0,28.0,0.0,83.71428571428571,164.85714285714286,0.0,50.0,99.28571428571429,0.0,26.571428571428573,51.0,
2020-03-01,China,79932.0,2872.0,36.279707,102.773317,42162.0,160.5,81.01960784313725,159.15686274509804,60.5,39.372549019607845,88.3921568627451,29.0,17.686274509803923,38.03921568627451,
2020-03-01,Indonesia,0.0,0.0,-0.7893,113.9213,0.0,0.0,0.0,160.0,0.0,0.0,85.0,0.0,0.0,9.0,
2020-03-01,Malaysia,29.0,0.0,2.5,112.5,18.0,63.30769230769231,0.0,0.0,53.0,0.0,0.0,45.61538461538461,0.0,0.0,
2020-03-01,Philippines,3.0,1.0,13.0,122.0,1.0,0.0,81.0,0.0,0.0,18.333333333333332,0.0,0.0,4.0,0.0,
2020-03-01,Singapore,106.0,0.0,1.2833,103.8333,72.0,0.0,35.0,76.0,0.0,28.0,42.0,0.0,17.0,9.0,
2020-03-01,Thailand,42.0,1.0,15.0,101.0,28.0,0.0,196.14285714285714,153.0,0.0,49.857142857142854,98.14285714285714,0.0,24.285714285714285,50.714285714285715,
2020-03-02,China,80136.0,2914.0,36.279707,102.773317,44854.0,0.0,76.0576923076923,150.6153846153846,0.0,41.09615384615385,91.11538461538461,0.0,19.26923076923077,41.23076923076923,
2020-03-02,Indonesia,2.0,0.0,-0.7893,113.9213,0.0,0.0,40.0,162.0,0.0,24.0,83.0,0.0,13.0,11.0,13972.0
2020-03-02,Malaysia,29.0,0.0,2.5,112.5,18.0,59.84615384615385,0.0,0.0,52.23076923076923,0.0,0.0,45.07692307692308,0.0,0.0,4.211
2020-03-02,Philippines,3.0,1.0,13.0,122.0,1.0,0.0,69.33333333333333,0.0,0.0,13.666666666666666,0.0,0.0,3.0,0.0,50.8279
2020-03-02,Singapore,108.0,0.0,1.2833,103.8333,78.0,0.0,31.0,57.0,0.0,21.0,34.0,0.0,14.0,9.0,1.3923
2020-03-02,Thailand,43.0,1.0,15.0,101.0,31.0,0.0,103.57142857142857,163.28571428571428,0.0,48.57142857142857,99.28571428571429,0.0,23.714285714285715,51.57142857142857,31.475
2020-03-03,China,80261.0,2947.0,36.279707,102.773317,47450.0,0.0,68.43137254901961,138.8235294117647,0.0,39.1764705882353,89.86274509803921,0.0,21.058823529411764,46.490196078431374,
2020-03-03,Indonesia,2.0,0.0,-0.7893,113.9213,0.0,0.0,68.0,179.0,0.0,21.0,93.0,0.0,18.0,5.0,14220.0
2020-03-03,Malaysia,36.0,0.0,2.5,112.5,22.0,59.46153846153846,0.0,0.0,52.46153846153846,0.0,0.0,44.46153846153846,0.0,0.0,4.2001
2020-03-03,Philippines,3.0,1.0,13.0,122.0,1.0,0.0,46.333333333333336,0.0,0.0,10.0,0.0,0.0,5.0,0.0,50.585
2020-03-03,Singapore,110.0,0.0,1.2833,103.8333,78.0,0.0,25.0,61.0,0.0,21.0,42.0,0.0,15.0,21.0,1.3888
2020-03-03,Thailand,43.0,1.0,15.0,101.0,31.0,0.0,67.14285714285714,130.71428571428572,0.0,41.0,81.85714285714286,0.0,19.142857142857142,38.57142857142857,31.432
2020-03-04,China,80386.0,2983.0,36.279707,102.773317,50001.0,0.0,69.76923076923077,144.17307692307693,0.0,35.69230769230769,80.90384615384616,0.0,14.903846153846153,31.48076923076923,
2020-03-04,Indonesia,2.0,0.0,-0.7893,113.9213,0.0,0.0,91.0,184.0,0.0,26.0,97.0,0.0,7.0,3.0,14199.5
2020-03-04,Malaysia,50.0,0.0,2.5,112.5,22.0,59.53846153846154,0.0,0.0,52.0,0.0,0.0,43.38461538461539,0.0,0.0,4.2108
2020-03-04,Philippines,3.0,1.0,13.0,122.0,1.0,0.0,85.33333333333333,0.0,0.0,20.333333333333332,0.0,0.0,2.6666666666666665,0.0,50.7
2020-03-04,Singapore,110.0,0.0,1.2833,103.8333,78.0,0.0,29.0,70.0,0.0,23.0,42.0,0.0,14.0,13.0,1.3873
2020-03-04,Thailand,43.0,1.0,15.0,101.0,31.0,0.0,252.57142857142858,241.28571428571428,0.0,36.42857142857143,73.14285714285714,0.0,15.285714285714286,33.142857142857146,31.41
2020-03-05,China,80537.0,3015.0,36.279707,102.773317,52292.0,0.0,76.11538461538461,155.32692307692307,0.0,39.88461538461539,86.9423076923077,0.0,19.26923076923077,39.32692307692308,
2020-03-05,Indonesia,2.0,0.0,-0.7893,113.9213,0.0,0.0,68.0,117.0,0.0,17.0,72.0,0.0,10.0,18.0,14256.0
2020-03-05,Malaysia,50.0,0.0,2.5,112.5,22.0,59.15384615384615,0.0,0.0,53.07692307692308,0.0,0.0,45.15384615384615,0.0,0.0,4.178
2020-03-05,Philippines,3.0,1.0,13.0,122.0,1.0,0.0,304.3333333333333,0.0,0.0,13.333333333333334,0.0,0.0,1.3333333333333333,0.0,50.615
2020-03-05,Singapore,117.0,0.0,1.2833,103.8333,78.0,0.0,30.0,72.0,0.0,25.0,50.0,0.0,14.0,13.0,1.3834
2020-03-05,Thailand,47.0,1.0,15.0,101.0,31.0,0.0,73.85714285714286,123.14285714285714,0.0,36.82857142857143,70.14285714285714,0.0,17.285714285714285,29.285714285714285,31.33
2020-03-06,China,80690.0,3044.0,36.279707,102.773317,53944.0,0.0,77.76923076923077,149.71153846153845,0.0,45.84615384615385,102.78846153846153,0.0,24.134615384615383,55.71153846153846,
2020-03-06,Indonesia,4.0,0.0,-0.7893,113.9213,0.0,0.0,54.0,168.0,0.0,30.0,85.0,0.0,19.0,42.0,14309.5996
2020-03-06,Malaysia,83.0,0.0,2.5,112.5,22.0,56.46153846153846,0.0,0.0,49.30769230769231,0.0,0.0,42.69230769230769,0.0,0.0,4.159
2020-03-06,Philippines,5.0,1.0,13.0,122.0,1.0,0.0,78.0,0.0,0.0,15.666666666666666,0.0,0.0,1.3333333333333333,0.0,50.458
2020-03-06,Singapore,130.0,0.0,1.2833,103.8333,78.0,0.0,31.0,91.0,0.0,28.0,50.0,0.0,20.0,13.0,1.3832
2020-03-06,Thailand,48.0,1.0,15.0,101.0,31.0,0.0,208.28571428571428,151.28571428571428,0.0,35.0,66.71428571428571,0.0,14.714285714285714,24.428571428571427,31.572
2020-03-07,China,80770.0,3072.0,36.279707,102.773317,55539.0,0.0,87.90384615384616,164.84615384615384,0.0,49.73076923076923,111.01923076923077,0.0,23.71153846153846,52.28846153846154,
2020-03-07,Indonesia,4.0,0.0,-0.7893,113.9213,0.0,0.0,33.0,114.0,0.0,19.0,70.0,0.0,6.0,11.0,
2020-03-07,Malaysia,93.0,0.0,2.5,112.5,23.0,56.76923076923077,0.0,0.0,48.53846153846154,0.0,0.0,39.0,0.0,0.0,
2020-03-07,Philippines,6.0,1.0,13.0,122.0,1.0,0.0,71.0,0.0,0.0,24.0,0.0,0.0,1.3333333333333333,0.0,
2020-03-07,Singapore,138.0,0.0,1.2833,103.8333,78.0,0.0,31.0,70.0,0.0,22.0,34.0,0.0,16.0,9.0,
2020-03-07,Thailand,50.0,1.0,15.0,101.0,31.0,0.0,104.85714285714286,160.28571428571428,0.0,34.857142857142854,68.85714285714286,0.0,15.571428571428571,30.857142857142858,
2020-03-08,China,80823.0,3100.0,36.279707,102.773317,57388.0,0.0,92.51923076923077,164.94230769230768,0.0,50.92307692307692,106.51923076923077,0.0,24.98076923076923,52.13461538461539,
2020-03-08,Indonesia,6.0,0.0,-0.7893,113.9213,0.0,0.0,0.0,153.0,0.0,0.0,107.0,0.0,0.0,74.0,
2020-03-08,Malaysia,99.0,0.0,2.5,112.5,24.0,57.69230769230769,0.0,0.0,51.84615384615385,0.0,0.0,41.92307692307692,0.0,0.0,
2020-03-08,Philippines,10.0,1.0,13.0,122.0,1.0,0.0,86.66666666666667,0.0,0.0,34.666666666666664,0.0,0.0,2.6666666666666665,0.0,
2020-03-08,Singapore,150.0,0.0,1.2833,103.8333,78.0,0.0,32.0,89.0,0.0,24.0,42.0,0.0,16.0,9.0,
2020-03-08,Thailand,50.0,1.0,15.0,101.0,31.0,0.0,182.85714285714286,228.14285714285714,0.0,41.714285714285715,83.85714285714286,0.0,18.285714285714285,39.57142857142857,
2020-03-09,China,80860.0,3123.0,36.279707,102.773317,58804.0,0.0,105.59615384615384,167.40384615384616,0.0,43.55769230769231,89.53846153846153,0.0,15.384615384615385,36.19230769230769,
2020-03-09,Indonesia,19.0,0.0,-0.7893,113.9213,0.0,0.0,32.0,160.0,0.0,20.0,70.0,0.0,7.0,13.0,14251.5
2020-03-09,Malaysia,117.0,0.0,2.5,112.5,24.0,61.92307692307692,0.0,0.0,55.38461538461539,0.0,0.0,48.46153846153846,0.0,0.0,4.1701
2020-03-09,Philippines,20.0,1.0,13.0,122.0,1.0,0.0,77.66666666666667,0.0,0.0,30.0,0.0,0.0,3.6666666666666665,0.0,50.56
2020-03-09,Singapore,150.0,0.0,1.2833,103.8333,78.0,0.0,39.0,147.0,0.0,27.0,61.0,0.0,18.0,17.0,1.3766
2020-03-09,Thailand,50.0,1.0,15.0,101.0,31.0,0.0,170.85714285714286,229.85714285714286,0.0,50.857142857142854,100.28571428571429,0.0,18.0,33.42857142857143,31.371
2020-03-10,China,80887.0,3139.0,36.279707,102.773317,60181.0,0.0,84.5,147.6346153846154,0.0,41.90384615384615,76.82692307692308,0.0,17.884615384615383,26.01923076923077,
2020-03-10,Indonesia,27.0,0.0,-0.7893,113.9213,2.0,0.0,41.0,137.0,0.0,22.0,78.0,0.0,12.0,38.0,14094.7998
2020-03-10,Malaysia,129.0,0.0,2.5,112.5,24.0,63.53846153846154,0.0,0.0,55.61538461538461,0.0,0.0,49.76923076923077,0.0,0.0,4.215
2020-03-10,Philippines,33.0,1.0,13.0,122.0,2.0,0.0,78.33333333333333,0.0,0.0,33.666666666666664,0.0,0.0,3.0,0.0,50.4462
2020-03-10,Singapore,160.0,0.0,1.2833,103.8333,78.0,0.0,53.0,134.0,0.0,33.0,57.0,0.0,25.0,21.0,1.3859
2020-03-10,Thailand,53.0,1.0,15.0,101.0,33.0,0.0,173.71428571428572,239.0,0.0,51.57142857142857,104.14285714285714,0.0,21.428571428571427,49.142857142857146,31.441
2020-03-11,China,80921.0,3161.0,36.279707,102.773317,61644.0,0.0,95.86538461538461,155.73076923076923,0.0,52.94230769230769,96.38461538461539,0.0,27.653846153846153,44.53846153846154,
2020-03-11,Indonesia,34.0,1.0,-0.7893,113.9213,2.0,0.0,51.0,139.0,0.0,26.0,78.0,0.0,9.0,30.0,14272.9004
2020-03-11,Malaysia,149.0,0.0,2.5,112.5,26.0,60.23076923076923,0.0,0.0,55.76923076923077,0.0,0.0,49.46153846153846,0.0,0.0,4.2325
2020-03-11,Philippines,49.0,1.0,13.0,122.0,2.0,0.0,87.0,0.0,0.0,22.333333333333332,0.0,0.0,2.0,0.0,50.535
2020-03-11,Singapore,178.0,0.0,1.2833,103.8333,96.0,0.0,50.0,119.0,0.0,34.0,61.0,0.0,19.0,21.0,1.3918
2020-03-11,Thailand,59.0,1.0,15.0,101.0,34.0,0.0,202.42857142857142,257.42857142857144,0.0,55.0,113.85714285714286,0.0,20.428571428571427,45.0,31.44
2020-03-12,China,80932.0,3172.0,36.279707,102.773317,62901.0,0.0,130.0,159.23076923076923,0.0,53.59615384615385,95.75,0.0,25.192307692307693,43.5,
2020-03-12,Indonesia,34.0,1.0,-0.7893,113.9213,2.0,0.0,51.0,175.0,0.0,32.0,89.0,0.0,13.0,10.0,14526.0
2020-03-12,Malaysia,149.0,0.0,2.5,112.5,26.0,60.15384615384615,0.0,0.0,53.46153846153846,0.0,0.0,47.46153846153846,0.0,0.0,4.245
2020-03-12,Philippines,52.0,2.0,13.0,122.0,2.0,0.0,74.66666666666667,0.0,0.0,16.666666666666668,0.0,0.0,1.3333333333333333,0.0,50.6
2020-03-12,Singapore,178.0,0.0,1.2833,103.8333,96.0,0.0,49.0,89.0,0.0,34.0,63.0,0.0,20.0,21.0,1.3961
2020-03-12,Thailand,70.0,1.0,15.0,101.0,34.0,0.0,112.85714285714286,191.0,0.0,48.142857142857146,98.0,0.0,16.857142857142858,40.42857142857143,31.5
2020-03-13,China,80945.0,3180.0,36.279707,102.773317,64196.0,0.0,99.23076923076923,158.46153846153845,0.0,47.51923076923077,89.76923076923077,0.0,17.75,28.75,
2020-03-13,Indonesia,69.0,4.0,-0.7893,113.9213,2.0,0.0,39.0,170.0,0.0,21.0,80.0,0.0,14.0,12.0,14850.0
2020-03-13,Malaysia,197.0,0.0,2.5,112.5,26.0,60.84615384615385,0.0,0.0,55.38461538461539,0.0,0.0,46.46153846153846,0.0,0.0,4.27
2020-03-13,Philippines,64.0,5.0,13.0,122.0,2.0,0.0,79.0,0.0,0.0,23.666666666666668,0.0,0.0,1.6666666666666667,0.0,51.045
2020-03-13,Singapore,200.0,0.0,1.2833,103.8333,97.0,0.0,36.0,72.0,0.0,26.0,42.0,0.0,14.0,13.0,1.41
2020-03-13,Thailand,75.0,1.0,15.0,101.0,35.0,0.0,150.28571428571428,211.0,0.0,50.42857142857143,98.71428571428571,0.0,20.857142857142858,49.285714285714285,31.72
2020-03-14,China,80977.0,3193.0,36.279707,102.773317,65660.0,0.0,85.57692307692308,150.73076923076923,0.0,46.65384615384615,77.53846153846153,0.0,17.5,23.596153846153847,
2020-03-14,Indonesia,96.0,5.0,-0.7893,113.9213,8.0,0.0,101.0,189.0,0.0,59.0,151.0,0.0,25.0,54.0,
2020-03-14,Malaysia,238.0,0.0,2.5,112.5,35.0,59.0,0.0,0.0,51.07692307692308,0.0,0.0,41.69230769230769,0.0,0.0,
2020-03-14,Philippines,111.0,8.0,13.0,122.0,2.0,0.0,76.33333333333333,0.0,0.0,22.333333333333332,0.0,0.0,6.0,0.0,
2020-03-14,Singapore,212.0,0.0,1.2833,103.8333,105.0,0.0,27.0,65.0,0.0,23.0,34.0,0.0,13.0,13.0,
2020-03-14,Thailand,82.0,1.0,15.0,101.0,35.0,0.0,144.0,202.0,0.0,54.285714285714285,102.71428571428571,0.0,23.285714285714285,55.0,
2020-03-15,China,81003.0,3203.0,36.279707,102.773317,67017.0,0.0,98.5576923076923,154.01923076923077,0.0,52.86538461538461,83.61538461538461,0.0,24.942307692307693,40.03846153846154,
2020-03-15,Indonesia,117.0,5.0,-0.7893,113.9213,8.0,0.0,62.0,171.0,0.0,41.0,112.0,0.0,10.0,14.0,
2020-03-15,Malaysia,428.0,0.0,2.5,112.5,42.0,56.69230769230769,0.0,0.0,49.76923076923077,0.0,0.0,40.69230769230769,0.0,0.0,
2020-03-15,Philippines,140.0,11.0,13.0,122.0,2.0,0.0,71.33333333333333,0.0,0.0,18.0,0.0,0.0,4.666666666666667,0.0,
2020-03-15,Singapore,226.0,0.0,1.2833,103.8333,105.0,0.0,29.0,91.0,0.0,22.0,30.0,0.0,13.0,13.0,
2020-03-15,Thailand,114.0,1.0,15.0,101.0,35.0,0.0,279.42857142857144,199.28571428571428,0.0,52.142857142857146,103.85714285714286,0.0,20.0,43.42857142857143,
2020-03-16,China,81033.0,3217.0,36.279707,102.773317,67910.0,76.0,97.25,151.92307692307693,63.0,52.48076923076923,87.9423076923077,55.0,27.25,41.67307692307692,
2020-03-16,Indonesia,134.0,5.0,-0.7893,113.9213,8.0,0.0,66.0,172.0,0.0,31.0,99.0,0.0,9.0,11.0,14635.0
2020-03-16,Malaysia,566.0,0.0,2.5,112.5,42.0,54.69230769230769,0.0,0.0,46.0,0.0,0.0,35.76923076923077,0.0,0.0,4.276
2020-03-16,Philippines,142.0,12.0,13.0,122.0,2.0,0.0,69.0,0.0,0.0,43.666666666666664,0.0,0.0,2.3333333333333335,0.0,51.025
2020-03-16,Singapore,243.0,0.0,1.2833,103.8333,109.0,0.0,28.0,61.0,0.0,20.0,34.0,0.0,12.0,17.0,1.4126
2020-03-16,Thailand,147.0,1.0,15.0,101.0,35.0,0.0,167.0,235.71428571428572,0.0,48.42857142857143,102.71428571428571,0.0,20.857142857142858,47.142857142857146,31.607
2020-03-17,China,81058.0,3230.0,36.279707,102.773317,68798.0,96.0,103.88461538461539,174.17307692307693,76.0,54.65384615384615,95.51923076923077,32.0,25.26923076923077,37.88461538461539,
2020-03-17,Indonesia,172.0,5.0,-0.7893,113.9213,8.0,0.0,59.0,170.0,0.0,34.0,102.0,0.0,14.0,11.0,15192.0
2020-03-17,Malaysia,673.0,2.0,2.5,112.5,49.0,56.76923076923077,0.0,0.0,48.76923076923077,0.0,0.0,38.53846153846154,0.0,0.0,4.3061
2020-03-17,Philippines,187.0,12.0,13.0,122.0,5.0,0.0,67.0,0.0,0.0,28.333333333333332,0.0,0.0,2.3333333333333335,0.0,52.23
2020-03-17,Singapore,266.0,0.0,1.2833,103.8333,114.0,0.0,35.0,74.0,0.0,27.0,46.0,0.0,15.0,17.0,1.4225
2020-03-17,Thailand,177.0,1.0,15.0,101.0,41.0,0.0,149.85714285714286,193.42857142857142,0.0,43.285714285714285,89.71428571428571,0.0,20.0,44.285714285714285,32.16
2020-03-18,China,81102.0,3241.0,36.279707,102.773317,69755.0,0.0,207.8653846153846,188.1346153846154,0.0,60.63461538461539,109.01923076923077,0.0,27.634615384615383,47.84615384615385,
2020-03-18,Indonesia,227.0,19.0,-0.7893,113.9213,11.0,0.0,58.0,179.0,0.0,34.0,93.0,0.0,7.0,4.0,14955.7998
2020-03-18,Malaysia,790.0,2.0,2.5,112.5,60.0,57.69230769230769,0.0,0.0,51.92307692307692,0.0,0.0,45.30769230769231,0.0,0.0,4.3485
2020-03-18,Philippines,202.0,19.0,13.0,122.0,5.0,0.0,65.33333333333333,0.0,0.0,26.666666666666668,0.0,0.0,1.6666666666666667,0.0,51.5911
2020-03-18,Singapore,313.0,0.0,1.2833,103.8333,114.0,0.0,36.0,78.0,0.0,29.0,50.0,0.0,17.0,9.0,1.4296
2020-03-18,Thailand,212.0,1.0,15.0,101.0,42.0,0.0,149.0,195.28571428571428,0.0,44.57142857142857,88.42857142857143,0.0,20.0,40.857142857142854,32.19
2020-03-19,China,81156.0,3249.0,36.279707,102.773317,70535.0,0.0,204.32692307692307,171.82692307692307,0.0,53.11538461538461,78.28846153846153,0.0,22.134615384615383,29.48076923076923,
2020-03-19,Indonesia,311.0,25.0,-0.7893,113.9213,11.0,0.0,92.0,192.0,0.0,43.0,137.0,0.0,8.0,8.0,15474.5
2020-03-19,Malaysia,900.0,2.0,2.5,112.5,75.0,58.30769230769231,0.0,0.0,51.23076923076923,0.0,0.0,46.61538461538461,0.0,0.0,4.371
2020-03-19,Philippines,217.0,17.0,13.0,122.0,8.0,0.0,91.66666666666667,0.0,0.0,18.333333333333332,0.0,0.0,2.6666666666666665,0.0,52.098
2020-03-19,Singapore,345.0,0.0,1.2833,103.8333,114.0,0.0,31.0,70.0,0.0,26.0,46.0,0.0,17.0,9.0,1.4389
2020-03-19,Thailand,272.0,1.0,15.0,101.0,42.0,0.0,203.28571428571428,223.57142857142858,0.0,47.285714285714285,94.57142857142857,0.0,23.857142857142858,44.42857142857143,32.487
2020-03-20,China,81250.0,3253.0,36.279707,102.773317,71266.0,0.0,139.82692307692307,171.1153846153846,0.0,63.36538461538461,93.28846153846153,0.0,29.692307692307693,38.5,
2020-03-20,Indonesia,369.0,32.0,-0.7893,113.9213,15.0,0.0,55.0,177.0,0.0,40.0,97.0,0.0,18.0,7.0,15908.0
2020-03-20,Malaysia,1030.0,3.0,2.5,112.5,87.0,62.84615384615385,0.0,0.0,54.38461538461539,0.0,0.0,47.30769230769231,0.0,0.0,4.4126
2020-03-20,Philippines,230.0,18.0,13.0,122.0,8.0,0.0,78.66666666666667,0.0,0.0,20.0,0.0,0.0,2.0,0.0,52.455
2020-03-20,Singapore,385.0,0.0,1.2833,103.8333,124.0,0.0,30.0,80.0,0.0,23.0,42.0,0.0,15.0,13.0,1.453
2020-03-20,Thailand,322.0,1.0,15.0,101.0,42.0,0.0,135.0,178.14285714285714,0.0,44.57142857142857,88.57142857142857,0.0,20.285714285714285,34.57142857142857,32.566
2020-03-21,China,81305.0,3259.0,36.279707,102.773317,71857.0,0.0,119.32692307692308,161.09615384615384,0.0,58.0,98.82692307692308,0.0,29.115384615384617,45.78846153846154,
2020-03-21,Indonesia,450.0,38.0,-0.7893,113.9213,15.0,0.0,72.0,173.0,0.0,35.0,85.0,0.0,9.0,5.0,
2020-03-21,Malaysia,1183.0,4.0,2.5,112.5,114.0,62.38461538461539,0.0,0.0,54.76923076923077,0.0,0.0,48.15384615384615,0.0,0.0,
2020-03-21,Philippines,307.0,19.0,13.0,122.0,13.0,0.0,64.66666666666667,0.0,0.0,17.333333333333332,0.0,0.0,1.6666666666666667,0.0,
2020-03-21,Singapore,432.0,2.0,1.2833,103.8333,140.0,0.0,42.0,74.0,0.0,22.0,46.0,0.0,15.0,17.0,
2020-03-21,Thailand,411.0,1.0,15.0,101.0,42.0,0.0,84.85714285714286,146.28571428571428,0.0,42.142857142857146,89.14285714285714,0.0,17.857142857142858,39.857142857142854,
2020-03-22,China,81435.0,3274.0,36.279707,102.773317,72362.0,0.0,102.03846153846153,168.09615384615384,0.0,50.88461538461539,96.40384615384616,0.0,23.53846153846154,41.0,
2020-03-22,Indonesia,514.0,48.0,-0.7893,113.9213,29.0,0.0,37.0,173.0,0.0,13.0,65.0,0.0,6.0,3.0,
